Symbol,Date,Open,High,Low,Adj Close,Volume
AAPL,10/03/2016,101.410004,102.239998,100.150002,98.28229499999999,33513600
AAPL,09/03/2016,101.309998,101.58000200000001,100.269997,98.233734,27201700
AAPL,08/03/2016,100.779999,101.760002,100.400002,98.146294,31561900
AAPL,07/03/2016,102.389999,102.83000200000001,100.959999,98.96231800000001,35828900
AAPL,04/03/2016,102.370003,103.75,101.370003,100.069786,46055100
AAPL,03/03/2016,100.58000200000001,101.709999,100.449997,98.602882,36955700
AAPL,02/03/2016,100.510002,100.889999,99.639999,97.874298,33169600
AAPL,01/03/2016,97.650002,100.769997,97.41999799999999,97.660561,50407100
AAPL,29/02/2016,96.860001,98.230003,96.650002,93.930183,35216300
AAPL,26/02/2016,97.199997,98.019997,96.58000200000001,94.143906,28991100
AAPL,25/02/2016,96.050003,96.760002,95.25,93.998184,27582700
AAPL,24/02/2016,93.980003,96.379997,93.32,93.35701800000001,36255700
AAPL,23/02/2016,96.400002,96.5,94.550003,91.987267,31942600
AAPL,22/02/2016,96.309998,96.900002,95.91999799999999,94.114754,34280800
AAPL,19/02/2016,96.0,96.760002,95.800003,93.298737,35374200
AAPL,18/02/2016,98.839996,98.889999,96.089996,93.51245899999999,39021000
AAPL,17/02/2016,96.66999799999999,98.209999,96.150002,95.31935899999999,44863200
AAPL,16/02/2016,95.019997,96.849998,94.610001,93.88160699999999,49057900
AAPL,12/02/2016,94.190002,94.5,93.010002,91.30725100000001,40351400
AAPL,11/02/2016,93.790001,94.720001,92.589996,91.02552800000001,50074700
AAPL,10/02/2016,95.91999799999999,96.349998,94.099998,91.579254,42343600
AAPL,09/02/2016,94.290001,95.940002,93.93,92.27869399999999,44331200
AAPL,08/02/2016,93.129997,95.699997,93.040001,92.29813399999999,54021400
AAPL,05/02/2016,96.519997,96.91999799999999,93.690002,91.336388,46418100
AAPL,04/02/2016,95.860001,97.33000200000001,95.190002,93.842743,46471700
AAPL,03/02/2016,95.0,96.839996,94.08000200000001,93.094734,45964300
AAPL,02/02/2016,95.41999799999999,96.040001,94.279999,91.28791,37357200
AAPL,01/02/2016,96.470001,96.709999,95.400002,93.172028,40943500
AAPL,29/01/2016,94.790001,97.339996,94.349998,94.05127,64416500
AAPL,28/01/2016,93.790001,94.519997,92.389999,90.911087,55678800
AAPL,27/01/2016,96.040001,96.629997,93.339996,90.263725,133369700
AAPL,26/01/2016,99.93,100.879997,98.07,96.61174,75077000
AAPL,25/01/2016,101.519997,101.529999,99.209999,96.080322,51794500
AAPL,22/01/2016,98.629997,101.459999,98.370003,97.99342299999999,65800500
AAPL,21/01/2016,97.059998,97.879997,94.940002,93.046417,52161500
AAPL,20/01/2016,95.099998,98.190002,93.41999799999999,93.519867,72334400
AAPL,19/01/2016,98.410004,98.650002,95.5,93.394257,53087700
AAPL,15/01/2016,96.199997,97.709999,95.360001,93.848373,79010000
AAPL,14/01/2016,97.959999,100.480003,95.739998,96.157608,63170100
AAPL,13/01/2016,100.32,101.190002,97.300003,94.099594,62439600
AAPL,12/01/2016,100.550003,100.690002,98.839996,96.582756,49154200
AAPL,11/01/2016,98.970001,99.059998,97.339996,95.201073,49739400
AAPL,08/01/2016,98.550003,99.110001,96.760002,93.68412,70798000
AAPL,07/01/2016,98.68,100.129997,96.43,93.191338,81094400
AAPL,06/01/2016,100.559998,102.370003,99.870003,97.29776,68457400
AAPL,05/01/2016,105.75,105.849998,102.410004,99.23984499999999,55791000
AAPL,04/01/2016,102.610001,105.370003,102.0,101.790649,67649400
AAPL,31/12/2015,107.010002,107.029999,104.82,101.70369699999999,40635300
AAPL,30/12/2015,108.58000200000001,108.699997,107.18,103.69410699999999,25213800
AAPL,29/12/2015,106.959999,109.43,106.860001,105.066116,30931200
AAPL,28/12/2015,107.589996,107.690002,106.18,103.210999,26704200
AAPL,24/12/2015,109.0,109.0,107.949997,104.380112,13570400
AAPL,23/12/2015,107.269997,108.849998,107.199997,104.940506,32657400
AAPL,22/12/2015,107.400002,107.720001,106.449997,103.607155,32789400
AAPL,21/12/2015,107.279999,107.370003,105.57,103.703766,47590600
AAPL,18/12/2015,108.910004,109.519997,105.809998,102.44767,96453300
AAPL,17/12/2015,112.019997,112.25,108.980003,105.298019,44772800
AAPL,16/12/2015,111.07,111.989998,108.800003,107.57826999999999,56238500
AAPL,15/12/2015,111.940002,112.800003,110.349998,106.75698899999999,53323100
AAPL,14/12/2015,112.18,112.68,109.790001,108.679771,64318700
AAPL,11/12/2015,115.190002,115.389999,112.849998,109.356125,46886200
AAPL,10/12/2015,116.040001,116.940002,115.510002,112.24508700000001,29104200
AAPL,09/12/2015,117.639999,117.690002,115.08000200000001,111.713676,46361400
AAPL,08/12/2015,117.519997,118.599998,116.860001,114.23548899999999,34309500
AAPL,07/12/2015,118.980003,119.860001,117.809998,114.283798,32084200
AAPL,04/12/2015,115.290001,119.25,115.110001,115.00846100000001,57777000
AAPL,03/12/2015,116.550003,116.790001,114.220001,111.30786100000002,41569500
AAPL,02/12/2015,117.339996,118.110001,116.08000200000001,112.351372,33386600
AAPL,01/12/2015,118.75,118.809998,116.860001,113.375557,34852400
AAPL,30/11/2015,117.989998,119.410004,117.75,114.303123,39180300
AAPL,27/11/2015,118.290001,118.410004,117.599998,113.82968100000001,13046400
AAPL,25/11/2015,119.209999,119.230003,117.91999799999999,114.042252,21388300
AAPL,24/11/2015,117.33000200000001,119.349998,117.120003,114.863525,42803200
AAPL,23/11/2015,119.269997,119.730003,117.339996,113.77170600000001,32482500
AAPL,20/11/2015,119.199997,119.91999799999999,118.849998,115.269348,34287100
AAPL,19/11/2015,117.639999,119.75,116.760002,114.76691399999999,43295800
AAPL,18/11/2015,115.760002,117.489998,115.5,113.327248,46674700
AAPL,17/11/2015,114.91999799999999,115.050003,113.32,109.84888500000001,27616900
AAPL,16/11/2015,111.379997,114.239998,111.0,110.322327,38106700
AAPL,13/11/2015,115.199997,115.57,112.269997,108.54447900000001,45812400
AAPL,12/11/2015,116.260002,116.82,115.650002,111.810295,32525600
AAPL,11/11/2015,116.370003,117.41999799999999,115.209999,112.187119,45218000
AAPL,10/11/2015,116.900002,118.07,116.059998,112.82481399999999,59127900
AAPL,09/11/2015,120.959999,121.809998,120.050003,116.496429,33871400
AAPL,06/11/2015,121.110001,121.809998,120.620003,116.969872,33042300
AAPL,05/11/2015,121.849998,122.690002,120.18,116.834602,39552700
AAPL,04/11/2015,123.129997,123.82,121.620003,117.375694,44886100
AAPL,03/11/2015,120.790001,123.489998,120.699997,117.924095,45519000
AAPL,02/11/2015,120.800003,121.360001,119.610001,116.58676899999999,32203300
AAPL,30/10/2015,120.989998,121.220001,119.449997,114.970459,49365300
AAPL,29/10/2015,118.699997,120.690002,118.269997,115.96141100000001,51227300
AAPL,28/10/2015,116.93,119.300003,116.059998,114.74916100000002,85551400
AAPL,27/10/2015,115.400002,116.540001,113.989998,110.208076,69884400
AAPL,26/10/2015,118.08000200000001,118.129997,114.91999799999999,110.910416,66333800
AAPL,23/10/2015,116.699997,119.230003,116.33000200000001,114.566376,59366900
AAPL,22/10/2015,114.33000200000001,115.5,114.099998,111.122078,41654100
AAPL,21/10/2015,114.0,115.58000200000001,113.699997,109.448021,41795200
AAPL,20/10/2015,111.339996,114.16999799999999,110.82,109.45763400000001,48778800
AAPL,19/10/2015,110.800003,111.75,110.110001,107.494957,29759200
AAPL,16/10/2015,111.779999,112.0,110.529999,106.831116,39232600
AAPL,15/10/2015,110.93,112.099998,110.489998,107.620049,37673500
AAPL,14/10/2015,111.290001,111.519997,109.559998,106.032578,44462400
AAPL,13/10/2015,110.82,112.449997,110.68,107.552696,33049300
AAPL,12/10/2015,112.730003,112.75,111.440002,107.36988799999999,30467200
AAPL,09/10/2015,110.0,112.279999,109.489998,107.87017800000001,52766100
AAPL,08/10/2015,110.190002,110.190002,108.209999,105.34949499999999,61979600
AAPL,07/10/2015,111.739998,111.769997,109.410004,106.580978,46765600
AAPL,06/10/2015,110.629997,111.739998,109.769997,107.09088100000001,48196800
AAPL,05/10/2015,109.879997,111.370003,109.07,106.580978,52064700
AAPL,02/10/2015,108.010002,111.010002,107.550003,106.19613600000001,58019800
AAPL,01/10/2015,109.07,109.620003,107.309998,105.42646,63929100
AAPL,30/09/2015,110.16999799999999,111.540001,108.730003,106.119179,66473000
AAPL,29/09/2015,112.83000200000001,113.510002,107.860001,104.92617800000001,73365400
AAPL,28/09/2015,113.849998,114.57,112.440002,108.17806200000001,52109000
AAPL,25/09/2015,116.440002,116.690002,114.019997,110.36201499999999,56151900
AAPL,24/09/2015,113.25,115.5,112.370003,110.64102199999999,50219500
AAPL,23/09/2015,113.629997,114.720001,113.300003,109.986801,35756700
AAPL,22/09/2015,113.379997,114.18,112.519997,109.101662,50346200
AAPL,21/09/2015,113.66999799999999,115.370003,113.660004,110.843056,50222000
AAPL,18/09/2015,112.209999,114.300003,111.870003,109.149773,74285300
AAPL,17/09/2015,115.660004,116.489998,113.720001,109.601952,64112600
AAPL,16/09/2015,116.25,116.540001,115.440002,111.99758100000001,37173500
AAPL,15/09/2015,115.93,116.529999,114.41999799999999,111.872498,43341200
AAPL,14/09/2015,116.58000200000001,116.889999,114.860001,110.93926200000001,58363400
AAPL,11/09/2015,111.790001,114.209999,111.760002,109.880959,49915500
AAPL,10/09/2015,110.269997,113.279999,109.900002,108.30311599999999,62892800
AAPL,09/09/2015,113.760002,114.019997,109.769997,105.97485400000001,85010800
AAPL,08/09/2015,111.75,112.559998,110.32,108.05297900000001,54843600
AAPL,04/09/2015,108.970001,110.449997,108.510002,105.128212,49996300
AAPL,03/09/2015,112.489998,112.779999,110.040001,106.186516,53233900
AAPL,02/09/2015,110.230003,112.339996,109.129997,108.081833,61888800
AAPL,01/09/2015,110.150002,111.879997,107.360001,103.636963,76845900
AAPL,31/08/2015,112.029999,114.529999,112.0,108.48593100000001,56229300
AAPL,28/08/2015,112.16999799999999,113.309998,111.540001,108.995834,53164400
AAPL,27/08/2015,112.230003,113.239998,110.019997,108.63986200000001,84616100
AAPL,26/08/2015,107.089996,109.889999,105.050003,105.53229499999999,96774600
AAPL,25/08/2015,111.110001,111.110001,103.5,99.807816,103601600
AAPL,24/08/2015,94.870003,108.800003,92.0,99.211334,162206300
AAPL,21/08/2015,110.43,111.900002,105.650002,101.75125899999999,128275500
AAPL,20/08/2015,114.08000200000001,114.349998,111.629997,108.380096,68501600
AAPL,19/08/2015,116.099998,116.519997,114.68,110.65064199999999,47445700
AAPL,18/08/2015,116.43,117.440002,116.010002,112.084152,34560700
AAPL,17/08/2015,116.040001,117.650002,115.5,112.71916200000001,40884700
AAPL,14/08/2015,114.32,116.309998,114.010002,111.56462900000001,42929500
AAPL,13/08/2015,116.040001,116.400002,114.540001,110.785339,48535800
AAPL,12/08/2015,112.529999,115.41999799999999,109.629997,110.871918,101217500
AAPL,11/08/2015,117.809998,118.18,113.33000200000001,109.188248,97082800
AAPL,10/08/2015,116.529999,119.989998,116.529999,115.18211399999998,54951600
AAPL,07/08/2015,114.58000200000001,116.25,114.5,111.141319,38670400
AAPL,06/08/2015,115.970001,116.5,114.120003,110.76608999999999,52903000
AAPL,05/08/2015,112.949997,117.440002,112.099998,110.525574,99312600
AAPL,04/08/2015,117.41999799999999,117.699997,113.25,109.79766799999999,124138600
AAPL,03/08/2015,121.5,122.57,117.519997,113.43715700000001,69976000
AAPL,31/07/2015,122.599998,122.639999,120.910004,116.176353,42885000
AAPL,30/07/2015,122.32,122.57,121.709999,117.20116399999999,33628300
AAPL,29/07/2015,123.150002,123.5,122.269997,117.794968,37011700
AAPL,28/07/2015,123.379997,123.910004,122.550003,118.168503,33618100
AAPL,27/07/2015,123.089996,123.610001,122.120003,117.584259,44455500
AAPL,24/07/2015,125.32,125.739998,123.900002,119.241196,42162300
AAPL,23/07/2015,126.199997,127.089996,125.059998,119.873306,50999500
AAPL,22/07/2015,121.989998,125.5,121.989998,119.930779,115450600
AAPL,21/07/2015,132.850006,132.919998,130.320007,125.22718799999998,76756400
AAPL,20/07/2015,130.970001,132.970001,130.699997,126.49146299999998,58900200
AAPL,17/07/2015,129.080002,129.619995,128.309998,124.14492,46164700
AAPL,16/07/2015,127.739998,128.570007,127.349998,123.081818,36222400
AAPL,15/07/2015,125.720001,127.150002,125.58000200000001,121.463196,33649200
AAPL,14/07/2015,126.040001,126.370003,125.040001,120.304298,31768100
AAPL,13/07/2015,125.029999,125.760002,124.32,120.35219599999999,41440500
AAPL,10/07/2015,121.940002,123.849998,121.209999,118.072723,61354500
AAPL,09/07/2015,123.849998,124.059998,119.220001,114.998314,77821600
AAPL,08/07/2015,124.480003,124.639999,122.540001,117.392715,60761600
AAPL,07/07/2015,125.889999,126.150002,123.769997,120.380928,46946800
AAPL,06/07/2015,124.940002,126.230003,124.849998,120.677834,28060400
AAPL,02/07/2015,126.43,126.690002,125.769997,121.099236,27211000
AAPL,01/07/2015,126.900002,126.940002,125.989998,121.25248700000002,30238800
AAPL,30/06/2015,125.57,126.120003,124.860001,120.131905,44370700
AAPL,29/06/2015,125.459999,126.470001,124.480003,119.26991299999999,49161400
AAPL,26/06/2015,127.66999799999999,127.989998,126.510002,121.396149,44066800
AAPL,25/06/2015,128.860001,129.199997,127.5,122.114471,31938100
AAPL,24/06/2015,127.209999,129.800003,127.120003,122.69870800000001,55280900
AAPL,23/06/2015,127.480003,127.610001,126.879997,121.664322,30268900
AAPL,22/06/2015,127.489998,128.059998,127.08000200000001,122.219826,34039300
AAPL,19/06/2015,127.709999,127.82,126.400002,121.25248700000002,54716900
AAPL,18/06/2015,127.230003,128.309998,127.220001,122.47840900000001,35407200
AAPL,17/06/2015,127.720001,127.879997,126.739998,121.92291999999999,32918100
AAPL,16/06/2015,127.029999,127.849998,126.370003,122.210251,31494100
AAPL,15/06/2015,126.099998,127.239998,125.709999,121.558975,43988900
AAPL,12/06/2015,128.190002,128.330002,127.110001,121.79841599999999,36886200
AAPL,11/06/2015,129.179993,130.179993,128.479996,123.15841699999999,35390900
AAPL,10/06/2015,127.91999799999999,129.33999599999999,127.849998,123.43618799999999,39087300
AAPL,09/06/2015,126.699997,128.080002,125.620003,122.037849,56075400
AAPL,08/06/2015,128.899994,129.21000700000002,126.83000200000001,122.401802,52674800
AAPL,05/06/2015,129.5,129.690002,128.360001,123.21590400000001,35626800
AAPL,04/06/2015,129.580002,130.580002,128.91000400000001,123.89591200000001,38450100
AAPL,03/06/2015,130.66000400000001,130.940002,129.899994,124.623802,30889400
AAPL,02/06/2015,129.860001,130.66000400000001,129.320007,124.47058100000001,33667600
AAPL,01/06/2015,130.279999,131.389999,130.050003,125.02606200000001,32112800
AAPL,29/05/2015,131.229996,131.449997,129.899994,124.777046,50884500
AAPL,28/05/2015,131.860001,131.949997,131.100006,126.213676,30733300
AAPL,27/05/2015,130.33999599999999,132.259995,130.050003,126.462708,45833200
AAPL,26/05/2015,132.600006,132.91000400000001,129.119995,124.14492,70697600
AAPL,22/05/2015,131.600006,132.970001,131.399994,126.941574,45596000
AAPL,21/05/2015,130.070007,131.630005,129.830002,125.84016399999999,39730400
AAPL,20/05/2015,130.0,130.979996,129.33999599999999,124.56633799999999,36454900
AAPL,19/05/2015,130.690002,130.880005,129.639999,124.57591200000002,44633200
AAPL,18/05/2015,128.380005,130.720001,128.360001,124.69086499999999,50882900
AAPL,15/05/2015,129.070007,129.490005,128.21000700000002,123.33083300000001,38208000
AAPL,14/05/2015,127.410004,128.949997,127.160004,123.503227,45203500
AAPL,13/05/2015,126.150002,127.190002,125.870003,120.68741599999998,34694200
AAPL,12/05/2015,125.599998,126.879997,124.82,120.553329,48160000
AAPL,11/05/2015,127.389999,127.559998,125.629997,120.984306,42035800
AAPL,08/05/2015,126.68,127.620003,126.110001,122.229424,55550400
AAPL,07/05/2015,124.769997,126.08000200000001,124.019997,119.969086,43940900
AAPL,06/05/2015,126.559998,126.75,123.360001,119.231606,72141000
AAPL,05/05/2015,128.149994,128.449997,125.779999,119.985092,49271400
AAPL,04/05/2015,129.5,130.570007,128.259995,122.751053,50988300
AAPL,01/05/2015,126.099998,130.130005,125.300003,122.98948700000001,58512600
AAPL,30/04/2015,128.639999,128.639999,124.58000200000001,119.36513500000001,83195400
AAPL,29/04/2015,130.16000400000001,131.58999599999999,128.300003,122.693825,63386100
AAPL,28/04/2015,134.46000700000002,134.53999299999998,129.570007,124.52507800000001,118924000
AAPL,27/04/2015,132.309998,133.130005,131.149994,126.518456,96954200
AAPL,24/04/2015,130.490005,130.630005,129.229996,124.25799599999999,44525900
AAPL,23/04/2015,128.300003,130.419998,128.139999,123.676208,45770900
AAPL,22/04/2015,126.989998,128.869995,126.32,122.674751,37654500
AAPL,21/04/2015,128.100006,128.199997,126.66999799999999,121.0438,32435100
AAPL,20/04/2015,125.57,128.119995,125.16999799999999,121.701889,47054300
AAPL,17/04/2015,125.550003,126.139999,124.459999,118.983627,51957000
AAPL,16/04/2015,126.279999,127.099998,126.110001,120.33798999999999,28369000
AAPL,15/04/2015,126.410004,127.129997,126.010002,120.91979199999999,28970400
AAPL,14/04/2015,127.0,127.290001,125.910004,120.46198999999999,25524600
AAPL,13/04/2015,128.369995,128.570007,126.610001,120.98656499999998,36365100
AAPL,10/04/2015,125.949997,127.209999,125.260002,121.22500600000001,40188000
AAPL,09/04/2015,125.849998,126.58000200000001,124.660004,120.709961,32484000
AAPL,08/04/2015,125.849998,126.400002,124.970001,119.79434199999999,37329200
AAPL,07/04/2015,127.639999,128.119995,125.980003,120.185402,35012300
AAPL,06/04/2015,124.470001,127.510002,124.33000200000001,121.46343999999999,37194000
AAPL,02/04/2015,125.029999,125.559998,124.190002,119.52728300000001,32220100
AAPL,01/04/2015,124.82,125.120003,123.099998,118.506744,40621400
AAPL,31/03/2015,126.089996,126.489998,124.360001,118.67841299999999,42090600
AAPL,30/03/2015,124.050003,126.400002,124.0,120.528755,47099700
AAPL,27/03/2015,124.57,124.699997,122.910004,117.552971,39546200
AAPL,26/03/2015,122.760002,124.879997,122.599998,118.497215,47572900
AAPL,25/03/2015,126.540001,126.82,123.379997,117.67696399999998,51655200
AAPL,24/03/2015,127.230003,128.03999299999998,126.559998,120.83396100000002,32842300
AAPL,23/03/2015,127.120003,127.849998,126.519997,121.32991799999999,37709700
AAPL,20/03/2015,128.25,128.399994,125.160004,120.080482,68695100
AAPL,19/03/2015,128.75,129.25,127.400002,121.606522,45809500
AAPL,18/03/2015,127.0,129.16000400000001,126.370003,122.531677,65270900
AAPL,17/03/2015,125.900002,127.32,125.650002,121.16776999999999,51023100
AAPL,16/03/2015,123.879997,124.949997,122.870003,119.174377,35874300
AAPL,13/03/2015,124.400002,125.400002,122.58000200000001,117.87724299999999,51827300
AAPL,12/03/2015,122.309998,124.900002,121.629997,118.697479,48362700
AAPL,11/03/2015,124.75,124.769997,122.110001,116.589638,68939000
AAPL,10/03/2015,126.410004,127.220001,123.800003,118.754723,68856600
AAPL,09/03/2015,127.959999,129.570007,125.059998,121.263153,88528500
AAPL,06/03/2015,128.399994,129.369995,126.260002,120.748108,72842100
AAPL,05/03/2015,128.580002,128.75,125.760002,120.56691000000001,56517100
AAPL,04/03/2015,129.100006,129.559998,128.320007,122.59843400000001,31666300
AAPL,03/03/2015,128.96000700000002,129.520004,128.08999599999999,123.38053899999998,37816300
AAPL,02/03/2015,129.25,130.279999,128.300003,123.12301599999999,48096700
AAPL,27/02/2015,130.0,130.570007,128.240005,122.52215600000001,62014800
AAPL,26/02/2015,128.78999299999998,130.869995,126.610001,124.39154099999999,91287500
AAPL,25/02/2015,131.559998,131.600006,128.149994,122.836899,74711700
AAPL,24/02/2015,132.940002,133.600006,131.169998,126.060654,69228100
AAPL,23/02/2015,130.020004,133.0,129.66000400000001,126.85228000000001,70974100
AAPL,20/02/2015,128.619995,129.5,128.050003,123.51408400000001,48948400
AAPL,19/02/2015,128.479996,129.029999,128.330002,122.512596,37362400
AAPL,18/02/2015,127.629997,128.779999,127.449997,122.77013400000001,44891700
AAPL,17/02/2015,127.489998,128.880005,126.91999799999999,121.921249,63152400
AAPL,13/02/2015,127.279999,127.279999,125.650002,121.205933,54272200
AAPL,12/02/2015,126.059998,127.480003,125.57,120.614594,74474500
AAPL,11/02/2015,122.769997,124.91999799999999,122.5,119.10761299999999,73561800
AAPL,10/02/2015,120.16999799999999,122.150002,120.160004,116.379814,62008500
AAPL,09/02/2015,118.550003,119.839996,118.43,114.186127,38889800
AAPL,06/02/2015,120.019997,120.25,118.449997,113.43263999999999,43706600
AAPL,05/02/2015,120.019997,120.230003,119.25,114.39596599999999,42246200
AAPL,04/02/2015,118.5,120.510002,118.309998,113.58525800000001,70149700
AAPL,03/02/2015,118.5,119.089996,117.610001,112.72071799999999,51915700
AAPL,02/02/2015,118.050003,119.16999799999999,116.08000200000001,112.70172099999999,62739100
AAPL,30/01/2015,118.400002,120.0,116.849998,111.30518300000001,83745500
AAPL,29/01/2015,116.32,119.190002,115.559998,112.958244,84436400
AAPL,28/01/2015,117.629997,118.120003,115.309998,109.54763799999999,146477100
AAPL,27/01/2015,112.41999799999999,112.480003,109.029999,103.68596600000001,95568700
AAPL,26/01/2015,113.739998,114.360001,112.800003,107.448074,55615000
AAPL,23/01/2015,112.300003,113.75,111.529999,107.334084,46464800
AAPL,22/01/2015,110.260002,112.470001,109.720001,106.78305800000001,53796400
AAPL,21/01/2015,108.949997,111.059998,108.269997,104.075485,48575900
AAPL,20/01/2015,107.839996,108.970001,106.5,103.286957,49899900
AAPL,16/01/2015,107.029999,107.58000200000001,105.199997,100.693382,78513300
AAPL,15/01/2015,110.0,110.059998,106.660004,101.481903,60014000
AAPL,14/01/2015,109.040001,110.489998,108.5,104.312988,48337000
AAPL,13/01/2015,111.43,112.800003,108.910004,104.711998,67091900
AAPL,12/01/2015,112.599998,112.629997,108.800003,103.790474,49650800
AAPL,09/01/2015,112.66999799999999,113.25,110.209999,106.412552,53699500
AAPL,08/01/2015,109.230003,112.150002,108.699997,106.29853100000001,59364500
AAPL,07/01/2015,107.199997,108.199997,106.699997,102.36544,40105900
AAPL,06/01/2015,106.540001,107.43,104.629997,100.94989,65797100
AAPL,05/01/2015,108.290001,108.650002,105.410004,100.940392,64285500
AAPL,02/01/2015,111.389999,111.440002,107.349998,103.86646999999999,53204600
GOOG,01/09/2017,941.1300050000001,942.4799800000001,935.150024,937.340027,915900
GOOG,31/08/2017,931.76001,941.9799800000001,931.76001,939.330017,1582600
GOOG,30/08/2017,920.0499880000001,930.8189699999999,919.650024,929.570007,1301200
GOOG,29/08/2017,905.099976,923.330017,905.0,921.2899779999999,1185600
GOOG,28/08/2017,916.0,919.2449949999999,911.8699949999999,913.8099980000001,1086500
GOOG,25/08/2017,923.48999,925.554993,915.5,915.8900150000001,1053400
GOOG,24/08/2017,928.659973,930.840027,915.5,921.2800289999999,1270300
GOOG,23/08/2017,921.929993,929.929993,919.3599849999999,927.0,1090200
GOOG,22/08/2017,912.7199710000001,925.8599849999999,911.474976,924.6900019999999,1166700
GOOG,21/08/2017,910.0,913.0,903.400024,906.659973,943400
GOOG,18/08/2017,910.3099980000001,915.275024,907.153992,910.669983,1342700
GOOG,17/08/2017,925.7800289999999,926.8599849999999,910.9799800000001,910.9799800000001,1277200
GOOG,16/08/2017,925.2899779999999,932.7000119999999,923.445007,926.9600220000001,1006700
GOOG,15/08/2017,924.2299800000001,926.5499880000001,919.820007,922.2199710000001,883400
GOOG,14/08/2017,922.5300289999999,924.66803,918.1900019999999,922.669983,1064500
GOOG,11/08/2017,907.9699710000001,917.7800289999999,905.580017,914.3900150000001,1206800
GOOG,10/08/2017,917.5499880000001,919.26001,906.1300050000001,907.23999,1824000
GOOG,09/08/2017,920.6099849999999,925.9799800000001,917.25,922.900024,1192100
GOOG,08/08/2017,927.090027,935.814026,925.6099849999999,926.7899779999999,1061600
GOOG,07/08/2017,929.0599980000001,931.7000119999999,926.5,929.3599849999999,1032200
GOOG,04/08/2017,926.75,930.307007,923.0300289999999,927.9600220000001,1082300
GOOG,03/08/2017,930.340027,932.23999,922.23999,923.650024,1202500
GOOG,02/08/2017,928.6099849999999,932.599976,916.679993,930.3900150000001,1824400
GOOG,01/08/2017,932.3800050000001,937.4470210000001,929.26001,930.830017,1277700
GOOG,31/07/2017,941.8900150000001,943.590027,926.0399779999999,930.5,1970100
GOOG,28/07/2017,929.400024,943.830017,927.5,941.5300289999999,1846400
GOOG,27/07/2017,951.7800289999999,951.7800289999999,920.0,934.090027,3213000
GOOG,26/07/2017,954.679993,955.0,942.278992,947.7999880000001,2088300
GOOG,25/07/2017,953.8099980000001,959.7000119999999,945.400024,950.7000119999999,4661000
GOOG,24/07/2017,972.2199710000001,986.2000119999999,970.7700199999999,980.340027,3248300
GOOG,21/07/2017,962.25,973.2299800000001,960.150024,972.919983,1711000
GOOG,20/07/2017,975.0,975.900024,961.51001,968.150024,1624500
GOOG,19/07/2017,967.840027,973.0399779999999,964.0300289999999,970.8900150000001,1224500
GOOG,18/07/2017,953.0,968.0399779999999,950.599976,965.400024,1154000
GOOG,17/07/2017,957.0,960.73999,949.2410279999999,953.419983,1165500
GOOG,14/07/2017,952.0,956.909973,948.0050050000001,955.98999,1053800
GOOG,13/07/2017,946.2899779999999,954.4500119999999,943.01001,947.159973,1294700
GOOG,12/07/2017,938.679993,946.2999880000001,934.4699710000001,943.830017,1532100
GOOG,11/07/2017,929.5399779999999,931.429993,922.0,930.090027,1113200
GOOG,10/07/2017,921.7700199999999,930.3800050000001,919.590027,928.7999880000001,1192800
GOOG,07/07/2017,908.849976,921.5399779999999,908.849976,918.590027,1637800
GOOG,06/07/2017,904.1199949999999,914.9439699999999,899.7000119999999,906.6900019999999,1424500
GOOG,05/07/2017,901.76001,914.51001,898.5,911.7100220000001,1813900
GOOG,03/07/2017,912.179993,913.9400019999999,894.7899779999999,898.7000119999999,1709800
GOOG,30/06/2017,926.0499880000001,926.0499880000001,908.3099980000001,908.7299800000001,2090200
GOOG,29/06/2017,929.919983,931.26001,910.6199949999999,917.7899779999999,3299200
GOOG,28/06/2017,929.0,942.75,916.0,940.48999,2721400
GOOG,27/06/2017,942.4600220000001,948.2899779999999,926.849976,927.330017,2579900
GOOG,26/06/2017,969.900024,973.3099980000001,950.7899779999999,952.2700199999999,1598400
GOOG,23/06/2017,956.830017,966.0,954.2000119999999,965.590027,1527900
GOOG,22/06/2017,958.7000119999999,960.7199710000001,954.5499880000001,957.090027,941400
GOOG,21/06/2017,953.6400150000001,960.099976,950.76001,959.4500119999999,1202200
GOOG,20/06/2017,957.5200199999999,961.6199949999999,950.01001,950.6300050000001,1126000
GOOG,19/06/2017,949.9600220000001,959.98999,949.0499880000001,957.3699949999999,1533300
GOOG,16/06/2017,940.0,942.0399779999999,931.5949710000001,939.7800289999999,3094700
GOOG,15/06/2017,933.9699710000001,943.3389890000001,924.4400019999999,942.3099980000001,2133100
GOOG,14/06/2017,959.919983,961.150024,942.25,950.76001,1489700
GOOG,13/06/2017,951.909973,959.9799800000001,944.090027,953.400024,2013300
GOOG,12/06/2017,939.5599980000001,949.3549800000001,915.2329710000001,942.900024,3763500
GOOG,09/06/2017,984.5,984.5,935.6300050000001,949.830017,3309400
GOOG,08/06/2017,982.349976,984.570007,977.2000119999999,983.409973,1481900
GOOG,07/06/2017,980.0,983.9799800000001,975.9400019999999,980.9400019999999,1453900
GOOG,06/06/2017,983.159973,988.25,975.1400150000001,976.570007,1814600
GOOG,05/06/2017,976.5499880000001,986.909973,975.099976,983.679993,1252100
GOOG,02/06/2017,969.4600220000001,975.8800050000001,966.0,975.599976,1751000
GOOG,01/06/2017,968.9500119999999,971.5,960.01001,966.9500119999999,1410500
